"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"931","England","James Sinclair","ENG_062_MZB_LO",839.96365238544,"within_100m_to_1000m","ENG_062_MZB_LO_3077__ENG_062_MZB_LO_3078","i","second data call; new data","70641","ENG_062_MZB_LO_3077","LITTLE STOUR (SO)",51.2839314939,1.1832267889,2002,2023,22,19
"932","England","James Sinclair","ENG_062_MZB_LO",839.96365238544,"within_100m_to_1000m","ENG_062_MZB_LO_3077__ENG_062_MZB_LO_3078","j","second data call; new data","70642","ENG_062_MZB_LO_3078","LITTLE STOUR (SO)",51.2857691112,1.1953453397,2002,2021,20,20
"933","England","James Sinclair","ENG_062_MZB_LO",973.738812494362,"within_100m_to_1000m","ENG_062_MZB_LO_1481__ENG_062_MZB_LO_3080","i","second data call; new data","46585","ENG_062_MZB_LO_1481","PAGHAM RIFE",50.7786318425,-0.7561824403,2002,2022,21,11
"934","England","James Sinclair","ENG_062_MZB_LO",973.738812494362,"within_100m_to_1000m","ENG_062_MZB_LO_1481__ENG_062_MZB_LO_3080","j","second data call; new data","72561","ENG_062_MZB_LO_3080","PAGHAM RIFE",50.7863672042,-0.7487278925,2002,2011,10,6
"935","England","James Sinclair","ENG_062_MZB_LO",731.884112805792,"within_100m_to_1000m","ENG_062_MZB_LO_3083__ENG_062_MZB_LO_365","i","second data call; new data","1777","ENG_062_MZB_LO_365","SOUTH TYNE",54.9882277642,-2.141315187,2004,2024,21,15
"936","England","James Sinclair","ENG_062_MZB_LO",731.884112805792,"within_100m_to_1000m","ENG_062_MZB_LO_3083__ENG_062_MZB_LO_365","j","second data call; new data","73072","ENG_062_MZB_LO_3083","NORTH TYNE",54.9894269315,-2.1296921308,2002,2024,23,14
"937","England","James Sinclair","ENG_062_MZB_LO",990.763247528682,"within_100m_to_1000m","ENG_062_MZB_LO_3086__ENG_062_MZB_LO_390","i","second data call; new data","1831","ENG_062_MZB_LO_390","WEAR",54.7343933441,-1.5896331991,2004,2023,20,7
"938","England","James Sinclair","ENG_062_MZB_LO",990.763247528682,"within_100m_to_1000m","ENG_062_MZB_LO_3086__ENG_062_MZB_LO_390","j","second data call; new data","73341","ENG_062_MZB_LO_3086","BROWNEY",54.7417403271,-1.5991893851,2002,2014,13,5
"939","England","James Sinclair","ENG_062_MZB_LO",446.368886563674,"within_100m_to_1000m","ENG_062_MZB_LO_3088__ENG_062_MZB_LO_394","i","second data call; new data","1841","ENG_062_MZB_LO_394","CONG BURN",54.8581105589,-1.566526299,2002,2014,13,5
"940","England","James Sinclair","ENG_062_MZB_LO",446.368886563674,"within_100m_to_1000m","ENG_062_MZB_LO_3088__ENG_062_MZB_LO_394","j","second data call; new data","73362","ENG_062_MZB_LO_3088","WEAR",54.8549041194,-1.5619813625,2003,2024,22,8
"941","England","James Sinclair","ENG_062_MZB_LO",317.579898726984,"within_100m_to_1000m","ENG_062_MZB_LO_3088__ENG_062_MZB_LO_395","i","second data call; new data","1846","ENG_062_MZB_LO_395","LUMLEY PARK BURN",54.8565873592,-1.5577885719,2004,2018,15,5
"942","England","James Sinclair","ENG_062_MZB_LO",317.579898726984,"within_100m_to_1000m","ENG_062_MZB_LO_3088__ENG_062_MZB_LO_395","j","second data call; new data","73362","ENG_062_MZB_LO_3088","WEAR",54.8549041194,-1.5619813625,2003,2024,22,8
"943","England","James Sinclair","ENG_062_MZB_LO",665.624984352684,"within_100m_to_1000m","ENG_062_MZB_LO_1205__ENG_062_MZB_LO_3089","i","second data call; new data","42088","ENG_062_MZB_LO_1205","DOUR",51.1475180909,1.267270217,2002,2019,18,13
"944","England","James Sinclair","ENG_062_MZB_LO",665.624984352684,"within_100m_to_1000m","ENG_062_MZB_LO_1205__ENG_062_MZB_LO_3089","j","second data call; new data","74221","ENG_062_MZB_LO_3089","DOUR",51.1457121288,1.2578472729,2002,2017,16,16
"945","England","James Sinclair","ENG_062_MZB_LO",556.067887003466,"within_100m_to_1000m","ENG_062_MZB_LO_238__ENG_062_MZB_LO_3094","i","second data call; new data","1379","ENG_062_MZB_LO_238","JUM BECK",53.8702076477,-1.7667681574,2002,2016,15,9
"946","England","James Sinclair","ENG_062_MZB_LO",556.067887003466,"within_100m_to_1000m","ENG_062_MZB_LO_238__ENG_062_MZB_LO_3094","j","second data call; new data","74781","ENG_062_MZB_LO_3094","GILL BECK (BAILDON)",53.8707365016,-1.7754642575,2002,2016,15,10
"947","England","James Sinclair","ENG_062_MZB_LO",796.586511626364,"within_100m_to_1000m","ENG_062_MZB_LO_3097__ENG_062_MZB_LO_71","i","second data call; new data","261","ENG_062_MZB_LO_71","SCOUT DIKE",53.5310415448,-1.6303214942,2002,2019,18,11
"948","England","James Sinclair","ENG_062_MZB_LO",796.586511626364,"within_100m_to_1000m","ENG_062_MZB_LO_3097__ENG_062_MZB_LO_71","j","second data call; new data","74827","ENG_062_MZB_LO_3097","SCOUT DIKE",53.535995175,-1.6395575868,2002,2019,18,9
"949","England","James Sinclair","ENG_062_MZB_LO",761.237619083168,"within_100m_to_1000m","ENG_062_MZB_LO_3100__ENG_062_MZB_LO_40","i","second data call; new data","148","ENG_062_MZB_LO_40","EWDEN BECK",53.4556303717,-1.5521550349,2003,2023,21,19
"950","England","James Sinclair","ENG_062_MZB_LO",761.237619083168,"within_100m_to_1000m","ENG_062_MZB_LO_3100__ENG_062_MZB_LO_40","j","second data call; new data","74862","ENG_062_MZB_LO_3100","DON",53.4489463013,-1.5482653168,2002,2018,17,14
"951","England","James Sinclair","ENG_062_MZB_LO",139.362336767701,"within_100m_to_1000m","ENG_062_MZB_LO_1806__ENG_062_MZB_LO_3109","i","second data call; new data","50989","ENG_062_MZB_LO_1806","SHERBOURNE",52.418764429,-1.5476597646,2003,2021,19,18
"952","England","James Sinclair","ENG_062_MZB_LO",139.362336767701,"within_100m_to_1000m","ENG_062_MZB_LO_1806__ENG_062_MZB_LO_3109","j","second data call; new data","75911","ENG_062_MZB_LO_3109","PICKFORD BROOK",52.4194903419,-1.5494167335,2002,2021,20,19
"953","England","James Sinclair","ENG_062_MZB_LO",469.11477280298,"within_100m_to_1000m","ENG_062_MZB_LO_1617__ENG_062_MZB_LO_3110","i","second data call; new data","48320","ENG_062_MZB_LO_1617","GOG BROOK",52.2683523458,-1.5962285857,2004,2018,15,5
"954","England","James Sinclair","ENG_062_MZB_LO",469.11477280298,"within_100m_to_1000m","ENG_062_MZB_LO_1617__ENG_062_MZB_LO_3110","j","second data call; new data","75913","ENG_062_MZB_LO_3110","AVON (LS  - SOWE TO BIDFORD)",52.2646533487,-1.5924524495,2002,2014,13,6
"955","England","James Sinclair","ENG_062_MZB_LO",965.865349901798,"within_100m_to_1000m","ENG_062_MZB_LO_3116__ENG_062_MZB_LO_969","i","second data call; new data","34332","ENG_062_MZB_LO_969","BULBOURNE",51.770508299,-0.5890893991,2002,2023,22,15
"956","England","James Sinclair","ENG_062_MZB_LO",965.865349901798,"within_100m_to_1000m","ENG_062_MZB_LO_3116__ENG_062_MZB_LO_969","j","second data call; new data","76077","ENG_062_MZB_LO_3116","BULBOURNE",51.7770121506,-0.5990910436,2003,2023,21,12
"957","England","James Sinclair","ENG_062_MZB_LO",671.128671636953,"within_100m_to_1000m","ENG_062_MZB_LO_3119__ENG_062_MZB_LO_3120","i","second data call; new data","76557","ENG_062_MZB_LO_3119","HULL/WEST BECK",53.9909492143,-0.3884433546,2002,2018,17,13
"958","England","James Sinclair","ENG_062_MZB_LO",671.128671636953,"within_100m_to_1000m","ENG_062_MZB_LO_3119__ENG_062_MZB_LO_3120","j","second data call; new data","76558","ENG_062_MZB_LO_3120","HULL/WEST BECK",53.9940915698,-0.3975816644,2002,2018,17,13
"959","England","James Sinclair","ENG_062_MZB_LO",802.50173510402,"within_100m_to_1000m","ENG_062_MZB_LO_2620__ENG_062_MZB_LO_3122","i","second data call; new data","56208","ENG_062_MZB_LO_2620","KINGS DYKE",52.5603557765,-0.2185235878,2004,2017,14,5
"960","England","James Sinclair","ENG_062_MZB_LO",802.50173510402,"within_100m_to_1000m","ENG_062_MZB_LO_2620__ENG_062_MZB_LO_3122","j","second data call; new data","77176","ENG_062_MZB_LO_3122","STANGROUND LODE",52.5582844116,-0.2302913401,2002,2013,12,6
"961","England","James Sinclair","ENG_062_MZB_LO",707.383794469055,"within_100m_to_1000m","ENG_062_MZB_LO_3119__ENG_062_MZB_LO_3123","i","second data call; new data","76557","ENG_062_MZB_LO_3119","HULL/WEST BECK",53.9909492143,-0.3884433546,2002,2018,17,13
"962","England","James Sinclair","ENG_062_MZB_LO",707.383794469055,"within_100m_to_1000m","ENG_062_MZB_LO_3119__ENG_062_MZB_LO_3123","j","second data call; new data","77216","ENG_062_MZB_LO_3123","HULL/WEST BECK",53.9883930817,-0.378170215,2002,2023,22,21
"963","England","James Sinclair","ENG_062_MZB_LO",620.048499094448,"within_100m_to_1000m","ENG_062_MZB_LO_3079__ENG_062_MZB_LO_3129","i","second data call; new data","72443","ENG_062_MZB_LO_3079","BURLINGTON BROOK",52.6965196519,-2.3338905453,2002,2021,20,20
"964","England","James Sinclair","ENG_062_MZB_LO",620.048499094448,"within_100m_to_1000m","ENG_062_MZB_LO_3079__ENG_062_MZB_LO_3129","j","second data call; new data","77540","ENG_062_MZB_LO_3129","BURLINGTON BROOK",52.6952058949,-2.324647426,2003,2021,19,18
"965","England","James Sinclair","ENG_062_MZB_LO",951.933674990526,"within_100m_to_1000m","ENG_062_MZB_LO_3131__ENG_062_MZB_LO_3132","i","second data call; new data","77545","ENG_062_MZB_LO_3131","HUMESFORD BROOK",52.780775245,-2.3157377486,2002,2014,13,8
"966","England","James Sinclair","ENG_062_MZB_LO",951.933674990526,"within_100m_to_1000m","ENG_062_MZB_LO_3131__ENG_062_MZB_LO_3132","j","second data call; new data","77546","ENG_062_MZB_LO_3132","WOOD BROOK",52.7843346277,-2.329107682,2002,2023,22,11
"967","England","James Sinclair","ENG_062_MZB_LO",508.704750678495,"within_100m_to_1000m","ENG_062_MZB_LO_3077__ENG_062_MZB_LO_3133","i","second data call; new data","70641","ENG_062_MZB_LO_3077","LITTLE STOUR (SO)",51.2839314939,1.1832267889,2002,2023,22,19
"968","England","James Sinclair","ENG_062_MZB_LO",508.704750678495,"within_100m_to_1000m","ENG_062_MZB_LO_3077__ENG_062_MZB_LO_3133","j","second data call; new data","77548","ENG_062_MZB_LO_3133","LITTLE STOUR (SO)",51.2841308885,1.1907708002,2002,2011,10,10
"969","England","James Sinclair","ENG_062_MZB_LO",354.902328955848,"within_100m_to_1000m","ENG_062_MZB_LO_3078__ENG_062_MZB_LO_3133","i","second data call; new data","70642","ENG_062_MZB_LO_3078","LITTLE STOUR (SO)",51.2857691112,1.1953453397,2002,2021,20,20
"970","England","James Sinclair","ENG_062_MZB_LO",354.902328955848,"within_100m_to_1000m","ENG_062_MZB_LO_3078__ENG_062_MZB_LO_3133","j","second data call; new data","77548","ENG_062_MZB_LO_3133","LITTLE STOUR (SO)",51.2841308885,1.1907708002,2002,2011,10,10
"971","England","James Sinclair","ENG_062_MZB_LO",900.448980134854,"within_100m_to_1000m","ENG_062_MZB_LO_3136__ENG_062_MZB_LO_567","i","second data call; new data","8981","ENG_062_MZB_LO_567","SOUTH WINTERBORNE",50.7052129559,-2.3925800888,2004,2016,13,5
"972","England","James Sinclair","ENG_062_MZB_LO",900.448980134854,"within_100m_to_1000m","ENG_062_MZB_LO_3136__ENG_062_MZB_LO_567","j","second data call; new data","77581","ENG_062_MZB_LO_3136","DORSET FROME",50.7133037818,-2.3960328718,2003,2017,15,6
"973","England","James Sinclair","ENG_062_MZB_LO",137.373911788666,"within_100m_to_1000m","ENG_062_MZB_LO_3139__ENG_062_MZB_LO_826","i","second data call; new data","10930","ENG_062_MZB_LO_826","CHAR",50.7367843118,-2.8955361441,2003,2023,21,5
"974","England","James Sinclair","ENG_062_MZB_LO",137.373911788666,"within_100m_to_1000m","ENG_062_MZB_LO_3139__ENG_062_MZB_LO_826","j","second data call; new data","77598","ENG_062_MZB_LO_3139","WOOTTON FITZPAINE",50.7380458842,-2.8952059141,2003,2018,16,10
"975","England","James Sinclair","ENG_062_MZB_LO",466.412004168136,"within_100m_to_1000m","ENG_062_MZB_LO_3140__ENG_062_MZB_LO_832","i","second data call; new data","10959","ENG_062_MZB_LO_832","BRIDE",50.7056979895,-2.6352575713,2003,2022,20,10
"976","England","James Sinclair","ENG_062_MZB_LO",466.412004168136,"within_100m_to_1000m","ENG_062_MZB_LO_3140__ENG_062_MZB_LO_832","j","second data call; new data","77599","ENG_062_MZB_LO_3140","LITTON CHENEY STREAM",50.7085837,-2.6403667748,2003,2024,22,21
"977","England","James Sinclair","ENG_062_MZB_LO",358.754233247547,"within_100m_to_1000m","ENG_062_MZB_LO_3142__ENG_062_MZB_LO_802","i","second data call; new data","10832","ENG_062_MZB_LO_802","RED RIVER",50.2309014799,-5.2967695835,2002,2014,13,7
"978","England","James Sinclair","ENG_062_MZB_LO",358.754233247547,"within_100m_to_1000m","ENG_062_MZB_LO_3142__ENG_062_MZB_LO_802","j","second data call; new data","77976","ENG_062_MZB_LO_3142","RED RIVER",50.2294194703,-5.3014355208,2002,2012,11,5
"979","England","James Sinclair","ENG_062_MZB_LO",571.560591052411,"within_100m_to_1000m","ENG_062_MZB_LO_3145__ENG_062_MZB_LO_812","i","second data call; new data","10868","ENG_062_MZB_LO_812","PERRANPORTH STREAM",50.3425945842,-5.1556345495,2002,2022,21,16
"980","England","James Sinclair","ENG_062_MZB_LO",571.560591052411,"within_100m_to_1000m","ENG_062_MZB_LO_3145__ENG_062_MZB_LO_812","j","second data call; new data","77996","ENG_062_MZB_LO_3145","BOLINGEY STREAM",50.3442482785,-5.1477313863,2002,2016,15,5
"981","England","James Sinclair","ENG_062_MZB_LO",936.853634717214,"within_100m_to_1000m","ENG_062_MZB_LO_3148__ENG_062_MZB_LO_779","i","second data call; new data","10706","ENG_062_MZB_LO_779","FOWEY",50.4553328755,-4.5700868549,2002,2023,22,10
"982","England","James Sinclair","ENG_062_MZB_LO",936.853634717214,"within_100m_to_1000m","ENG_062_MZB_LO_3148__ENG_062_MZB_LO_779","j","second data call; new data","78516","ENG_062_MZB_LO_3148","FOWEY",50.4558133976,-4.5564460973,2002,2014,13,5
"983","England","James Sinclair","ENG_062_MZB_LO",677.75230883892,"within_100m_to_1000m","ENG_062_MZB_LO_1864__ENG_062_MZB_LO_3164","i","second data call; new data","51448","ENG_062_MZB_LO_1864","HADLEY/HOCKLEY BROOK",52.2951100347,-2.2074272891,2002,2015,14,13
"984","England","James Sinclair","ENG_062_MZB_LO",677.75230883892,"within_100m_to_1000m","ENG_062_MZB_LO_1864__ENG_062_MZB_LO_3164","j","second data call; new data","80776","ENG_062_MZB_LO_3164","SYTCHAMPTON BROOK",52.2911488819,-2.2154287925,2003,2015,13,12
"985","England","James Sinclair","ENG_062_MZB_LO",928.128057261807,"within_100m_to_1000m","ENG_062_MZB_LO_1864__ENG_062_MZB_LO_3165","i","second data call; new data","51448","ENG_062_MZB_LO_1864","HADLEY/HOCKLEY BROOK",52.2951100347,-2.2074272891,2002,2015,14,13
"986","England","James Sinclair","ENG_062_MZB_LO",928.128057261807,"within_100m_to_1000m","ENG_062_MZB_LO_1864__ENG_062_MZB_LO_3165","j","second data call; new data","80778","ENG_062_MZB_LO_3165","WOODFIELD BROOK",52.2881186522,-2.2156926555,2003,2015,13,12
"987","England","James Sinclair","ENG_062_MZB_LO",326.159895546654,"within_100m_to_1000m","ENG_062_MZB_LO_3164__ENG_062_MZB_LO_3165","i","second data call; new data","80776","ENG_062_MZB_LO_3164","SYTCHAMPTON BROOK",52.2911488819,-2.2154287925,2003,2015,13,12
"988","England","James Sinclair","ENG_062_MZB_LO",326.159895546654,"within_100m_to_1000m","ENG_062_MZB_LO_3164__ENG_062_MZB_LO_3165","j","second data call; new data","80778","ENG_062_MZB_LO_3165","WOODFIELD BROOK",52.2881186522,-2.2156926555,2003,2015,13,12
"989","England","James Sinclair","ENG_062_MZB_LO",877.068126439599,"within_100m_to_1000m","ENG_062_MZB_LO_3164__ENG_062_MZB_LO_3166","i","second data call; new data","80776","ENG_062_MZB_LO_3164","SYTCHAMPTON BROOK",52.2911488819,-2.2154287925,2003,2015,13,12
"990","England","James Sinclair","ENG_062_MZB_LO",877.068126439599,"within_100m_to_1000m","ENG_062_MZB_LO_3164__ENG_062_MZB_LO_3166","j","second data call; new data","80780","ENG_062_MZB_LO_3166","YARDINGS BROOK",52.2834521866,-2.2110083122,2003,2015,13,12
"991","England","James Sinclair","ENG_062_MZB_LO",588.983559295823,"within_100m_to_1000m","ENG_062_MZB_LO_3165__ENG_062_MZB_LO_3166","i","second data call; new data","80778","ENG_062_MZB_LO_3165","WOODFIELD BROOK",52.2881186522,-2.2156926555,2003,2015,13,12
"992","England","James Sinclair","ENG_062_MZB_LO",588.983559295823,"within_100m_to_1000m","ENG_062_MZB_LO_3165__ENG_062_MZB_LO_3166","j","second data call; new data","80780","ENG_062_MZB_LO_3166","YARDINGS BROOK",52.2834521866,-2.2110083122,2003,2015,13,12
"993","England","James Sinclair","ENG_062_MZB_LO",689.510459463408,"within_100m_to_1000m","ENG_062_MZB_LO_3168__ENG_062_MZB_LO_547","i","second data call; new data","8858","ENG_062_MZB_LO_547","LYD",50.6402941662,-4.2793133848,2002,2018,17,10
"994","England","James Sinclair","ENG_062_MZB_LO",689.510459463408,"within_100m_to_1000m","ENG_062_MZB_LO_3168__ENG_062_MZB_LO_547","j","second data call; new data","80818","ENG_062_MZB_LO_3168","THRUSHEL",50.6455348478,-4.2734843425,2002,2023,22,8
"995","England","James Sinclair","ENG_062_MZB_LO",886.131559501097,"within_100m_to_1000m","ENG_062_MZB_LO_3168__ENG_062_MZB_LO_558","i","second data call; new data","8941","ENG_062_MZB_LO_558","LYD",50.6428959887,-4.2611922906,2002,2012,11,8
"996","England","James Sinclair","ENG_062_MZB_LO",886.131559501097,"within_100m_to_1000m","ENG_062_MZB_LO_3168__ENG_062_MZB_LO_558","j","second data call; new data","80818","ENG_062_MZB_LO_3168","THRUSHEL",50.6455348478,-4.2734843425,2002,2023,22,8
"997","England","James Sinclair","ENG_062_MZB_LO",949.657941029036,"within_100m_to_1000m","ENG_062_MZB_LO_3169__ENG_062_MZB_LO_539","i","second data call; new data","8782","ENG_062_MZB_LO_539","CARBIS STREAM",50.4012629916,-4.7778406374,2003,2019,17,5
"998","England","James Sinclair","ENG_062_MZB_LO",949.657941029036,"within_100m_to_1000m","ENG_062_MZB_LO_3169__ENG_062_MZB_LO_539","j","second data call; new data","80819","ENG_062_MZB_LO_3169","ROSEVEAN STREAM",50.3954856246,-4.7673709833,2002,2019,18,6
"999","England","James Sinclair","ENG_062_MZB_LO",482.99641753231,"within_100m_to_1000m","ENG_062_MZB_LO_3171__ENG_062_MZB_LO_3172","i","second data call; new data","80976","ENG_062_MZB_LO_3171","SHREEN WATER",51.0932912108,-2.2698264553,2002,2019,18,8
"1000","England","James Sinclair","ENG_062_MZB_LO",482.99641753231,"within_100m_to_1000m","ENG_062_MZB_LO_3171__ENG_062_MZB_LO_3172","j","second data call; new data","80977","ENG_062_MZB_LO_3172","SHREEN WATER",51.0906066586,-2.26409931,2002,2019,18,7
"1001","England","James Sinclair","ENG_062_MZB_LO",985.127869373288,"within_100m_to_1000m","ENG_062_MZB_LO_3171__ENG_062_MZB_LO_3173","i","second data call; new data","80976","ENG_062_MZB_LO_3171","SHREEN WATER",51.0932912108,-2.2698264553,2002,2019,18,8
"1002","England","James Sinclair","ENG_062_MZB_LO",985.127869373288,"within_100m_to_1000m","ENG_062_MZB_LO_3171__ENG_062_MZB_LO_3173","j","second data call; new data","80979","ENG_062_MZB_LO_3173","ASHFIELD WATER",51.0915249202,-2.2555370814,2002,2019,18,7
"1003","England","James Sinclair","ENG_062_MZB_LO",587.59422228891,"within_100m_to_1000m","ENG_062_MZB_LO_3172__ENG_062_MZB_LO_3173","i","second data call; new data","80977","ENG_062_MZB_LO_3172","SHREEN WATER",51.0906066586,-2.26409931,2002,2019,18,7
"1004","England","James Sinclair","ENG_062_MZB_LO",587.59422228891,"within_100m_to_1000m","ENG_062_MZB_LO_3172__ENG_062_MZB_LO_3173","j","second data call; new data","80979","ENG_062_MZB_LO_3173","ASHFIELD WATER",51.0915249202,-2.2555370814,2002,2019,18,7
"1005","England","James Sinclair","ENG_062_MZB_LO",522.6208570839,"within_100m_to_1000m","ENG_062_MZB_LO_3182__ENG_062_MZB_LO_929","i","second data call; new data","34171","ENG_062_MZB_LO_929","MIMRAM",51.8476075113,-0.2483485685,2002,2023,22,22
"1006","England","James Sinclair","ENG_062_MZB_LO",522.6208570839,"within_100m_to_1000m","ENG_062_MZB_LO_3182__ENG_062_MZB_LO_929","j","second data call; new data","81318","ENG_062_MZB_LO_3182","MIMRAM",51.8433258022,-0.2446241504,2002,2023,22,21
"1007","England","James Sinclair","ENG_062_MZB_LO",599.426373113853,"within_100m_to_1000m","ENG_062_MZB_LO_3185__ENG_062_MZB_LO_385","i","second data call; new data","1821","ENG_062_MZB_LO_385","CHIRDON BURN",55.1587322908,-2.3423656006,2003,2019,17,8
"1008","England","James Sinclair","ENG_062_MZB_LO",599.426373113853,"within_100m_to_1000m","ENG_062_MZB_LO_3185__ENG_062_MZB_LO_385","j","second data call; new data","81498","ENG_062_MZB_LO_3185","NORTH TYNE",55.1642367898,-2.3437312266,2002,2021,20,5
