site,sample_id,country,river,latitude,longitude,year,month,day,eqr,eqc
363,363_472012,greece,Portaikos,39.526511,21.7122,2012,7,4,0.3,4
363,363_2942013,greece,Portaikos,39.526511,21.7122,2013,4,29,0.6,3
363,363_2672013,greece,Portaikos,39.526511,21.7122,2013,7,26,0.4,4
363,363_942014,greece,Portaikos,39.526511,21.7122,2014,4,9,0.8,2
363,363_582014,greece,Portaikos,39.526511,21.7122,2014,8,5,0.4,4
363,363_2482015,greece,Portaikos,39.526511,21.7122,2015,8,24,0.5,3
363,363_952021,greece,Portaikos,39.526511,21.7122,2021,5,9,0.8,2
363,363_1272021,greece,Portaikos,39.526511,21.7122,2021,7,12,0.5,3
363,363_1152022,greece,Portaikos,39.526511,21.7122,2022,5,11,0.6,3
363,363_2592022,greece,Portaikos,39.526511,21.7122,2022,9,25,0.3,4
368,368_252018,greece,Mavropotamos,40.8333806,22.162725,2018,5,2,0.89,2
368,368_1792018,greece,Mavropotamos,40.8333806,22.162725,2018,9,17,1.11,1
368,368_1152019,greece,Mavropotamos,40.8333806,22.162725,2019,5,11,1,1
368,368_1892019,greece,Mavropotamos,40.8333806,22.162725,2019,9,18,1,1
368,368_292020,greece,Mavropotamos,40.8333806,22.162725,2020,9,2,1,1
368,368_1452021,greece,Mavropotamos,40.8333806,22.162725,2021,5,14,1,1
368,368_3082021,greece,Mavropotamos,40.8333806,22.162725,2021,8,30,1,1
368,368_1552022,greece,Mavropotamos,40.8333806,22.162725,2022,5,15,0.78,2
368,368_3082022,greece,Mavropotamos,40.8333806,22.162725,2022,8,30,0.78,2
368,368_1252023,greece,Mavropotamos,40.8333806,22.162725,2023,5,12,0.56,3
368,368_2492023,greece,Mavropotamos,40.8333806,22.162725,2023,9,24,1,1
369,369_692012,greece,Strymonas,41.313228,23.340335,2012,9,6,0.548,3
369,369_742013,greece,Strymonas,41.313228,23.340335,2013,4,7,0.66,3
369,369_672013,greece,Strymonas,41.313228,23.340335,2013,7,6,0.56,3
369,369_2642014,greece,Strymonas,41.313228,23.340335,2014,4,26,0.494,3
369,369_3172014,greece,Strymonas,41.313228,23.340335,2014,7,31,0.654,3
369,369_2142015,greece,Strymonas,41.313228,23.340335,2015,4,21,0.596,3
369,369_2182015,greece,Strymonas,41.313228,23.340335,2015,8,21,0.476,3
369,369_2352018,greece,Strymonas,41.313228,23.340335,2018,5,23,0.71,3
369,369_2192018,greece,Strymonas,41.313228,23.340335,2018,9,21,0.88,2
369,369_2052019,greece,Strymonas,41.313228,23.340335,2019,5,20,0.83,2
369,369_2092019,greece,Strymonas,41.313228,23.340335,2019,9,20,0.6,3
369,369_492020,greece,Strymonas,41.313228,23.340335,2020,9,4,0.84,2
369,369_2952021,greece,Strymonas,41.313228,23.340335,2021,5,29,0.42,4
369,369_492021,greece,Strymonas,41.313228,23.340335,2021,9,4,0.43,4
369,369_1542022,greece,Strymonas,41.313228,23.340335,2022,4,15,0.67,3
369,369_192022,greece,Strymonas,41.313228,23.340335,2022,9,1,0.49,4
369,369_1752023,greece,Strymonas,41.313228,23.340335,2023,5,17,0.42,4
369,369_2792023,greece,Strymonas,41.313228,23.340335,2023,9,27,0.663421182,3
370,370_492012,greece,Psarorrema ,41.046062,22.662448,2012,9,4,0.556,3
370,370_1042013,greece,Psarorrema ,41.046062,22.662448,2013,4,10,0.556,3
370,370_472013,greece,Psarorrema ,41.046062,22.662448,2013,7,4,0.444,4
370,370_2342014,greece,Psarorrema ,41.046062,22.662448,2014,4,23,0.556,3
370,370_2972014,greece,Psarorrema ,41.046062,22.662448,2014,7,29,0.556,3
370,370_2242015,greece,Psarorrema ,41.046062,22.662448,2015,4,22,0.556,3
370,370_2482015,greece,Psarorrema ,41.046062,22.662448,2015,8,24,0.333,4
370,370_1852018,greece,Psarorrema ,41.046062,22.662448,2018,5,18,0.78,2
370,370_1992018,greece,Psarorrema ,41.046062,22.662448,2018,9,19,0.78,2
370,370_1852019,greece,Psarorrema ,41.046062,22.662448,2019,5,18,0.78,2
370,370_1892019,greece,Psarorrema ,41.046062,22.662448,2019,9,18,0.67,3
370,370_392020,greece,Psarorrema ,41.046062,22.662448,2020,9,3,0.89,2
370,370_1652021,greece,Psarorrema ,41.046062,22.662448,2021,5,16,0.56,3
370,370_3182021,greece,Psarorrema ,41.046062,22.662448,2021,8,31,0.56,3
370,370_1852022,greece,Psarorrema ,41.046062,22.662448,2022,5,18,0.44,4
370,370_3182022,greece,Psarorrema ,41.046062,22.662448,2022,8,31,0.44,4
370,370_1552023,greece,Psarorrema ,41.046062,22.662448,2023,5,15,0.44,4
370,370_2592023,greece,Psarorrema ,41.046062,22.662448,2023,9,25,0.555555556,3
384,384_972012,greece,Acheloos,38.58153459,21.26363716,2012,7,9,0.556,3
384,384_342014,greece,Acheloos,38.58153459,21.26363716,2014,4,3,0.778,2
384,384_2882018,greece,Acheloos,38.58153459,21.26363716,2018,8,28,0.78,2
384,384_2372019,greece,Acheloos,38.58153459,21.26363716,2019,7,23,0.78,2
384,384_342023,greece,Acheloos,38.58153459,21.26363716,2023,4,3,0.56,3
386,386_1842014,greece,Nyfopigi,40.782143,22.088063,2014,4,18,0.556,3
386,386_2282014,greece,Nyfopigi,40.782143,22.088063,2014,8,22,0.444,4
386,386_352018,greece,Nyfopigi,40.782143,22.088063,2018,5,3,0.7,2
386,386_1692018,greece,Nyfopigi,40.782143,22.088063,2018,9,16,0.8,2
386,386_1152019,greece,Nyfopigi,40.782143,22.088063,2019,5,11,0.5,3
386,386_1892019,greece,Nyfopigi,40.782143,22.088063,2019,9,18,0.8,2
386,386_292020,greece,Nyfopigi,40.782143,22.088063,2020,9,2,0.4,4
386,386_1452021,greece,Nyfopigi,40.782143,22.088063,2021,5,14,0.4,4
386,386_3082021,greece,Nyfopigi,40.782143,22.088063,2021,8,30,0.6,3
386,386_1552022,greece,Nyfopigi,40.782143,22.088063,2022,5,15,0.5,3
387,387_182012,greece,Evros,41.62557663,26.41945483,2012,8,1,0.667,3
387,387_942013,greece,Evros,41.62557663,26.41945483,2013,4,9,0.444,4
387,387_2372013,greece,Evros,41.62557663,26.41945483,2013,7,23,0.444,4
387,387_1442014,greece,Evros,41.62557663,26.41945483,2014,4,14,0.444,4
387,387_2182014,greece,Evros,41.62557663,26.41945483,2014,8,21,0.667,3
387,387_2732015,greece,Evros,41.62557663,26.41945483,2015,3,27,1,1
387,387_3182015,greece,Evros,41.62557663,26.41945483,2015,8,31,0.667,3
387,387_2252018,greece,Evros,41.62557663,26.41945483,2018,5,22,0.67,3
387,387_1992018,greece,Evros,41.62557663,26.41945483,2018,9,19,0.78,2
387,387_952019,greece,Evros,41.62557663,26.41945483,2019,5,9,1,1
387,387_2592019,greece,Evros,41.62557663,26.41945483,2019,9,25,1,1
387,387_892020,greece,Evros,41.62557663,26.41945483,2020,9,8,0.67,3
387,387_1752021,greece,Evros,41.62557663,26.41945483,2021,5,17,0.78,2
387,387_792021,greece,Evros,41.62557663,26.41945483,2021,9,7,0.56,3
387,387_2252022,greece,Evros,41.62557663,26.41945483,2022,5,22,0.44,4
387,387_792022,greece,Evros,41.62557663,26.41945483,2022,9,7,0.67,3
387,387_1552023,greece,Evros,41.62557663,26.41945483,2023,5,15,0.78,2
387,387_1102023,greece,Evros,41.62557663,26.41945483,2023,10,1,0.78,2
388,388_742013,greece,Strymonas,41.370423,23.353469,2013,4,7,0.778,2
388,388_672013,greece,Strymonas,41.370423,23.353469,2013,7,6,0.556,3
388,388_2642014,greece,Strymonas,41.370423,23.353469,2014,4,26,0.667,3
388,388_3172014,greece,Strymonas,41.370423,23.353469,2014,7,31,0.778,2
388,388_2142015,greece,Strymonas,41.370423,23.353469,2015,4,21,0.778,2
388,388_2182015,greece,Strymonas,41.370423,23.353469,2015,8,21,0.778,2
388,388_2352018,greece,Strymonas,41.370423,23.353469,2018,5,23,0.89,2
388,388_2192018,greece,Strymonas,41.370423,23.353469,2018,9,21,0.89,2
388,388_2052019,greece,Strymonas,41.370423,23.353469,2019,5,20,0.89,2
388,388_2092019,greece,Strymonas,41.370423,23.353469,2019,9,20,1.11,1
388,388_492020,greece,Strymonas,41.370423,23.353469,2020,9,4,0.89,2
388,388_2952021,greece,Strymonas,41.370423,23.353469,2021,5,29,0.67,3
388,388_492021,greece,Strymonas,41.370423,23.353469,2021,9,4,1,1
388,388_1542022,greece,Strymonas,41.370423,23.353469,2022,4,15,0.67,3
388,388_192022,greece,Strymonas,41.370423,23.353469,2022,9,1,0.56,3
388,388_1552023,greece,Strymonas,41.370423,23.353469,2023,5,15,0.56,3
389,389_692012,greece,Strymonas,40.9928928,23.5981913,2012,9,6,0.335,4
389,389_642013,greece,Strymonas,40.9928928,23.5981913,2013,4,6,0.331,4
389,389_672013,greece,Strymonas,40.9928928,23.5981913,2013,7,6,0.359,4
389,389_2742014,greece,Strymonas,40.9928928,23.5981913,2014,4,27,0.706,2
389,389_3172014,greece,Strymonas,40.9928928,23.5981913,2014,7,31,0.323,4
389,389_2042015,greece,Strymonas,40.9928928,23.5981913,2015,4,20,0.336,4
389,389_2182015,greece,Strymonas,40.9928928,23.5981913,2015,8,21,0.236,4
389,389_2352018,greece,Strymonas,40.9928928,23.5981913,2018,5,23,0.35,4
389,389_1792018,greece,Strymonas,40.9928928,23.5981913,2018,9,17,0.43,4
389,389_2152019,greece,Strymonas,40.9928928,23.5981913,2019,5,21,0.29,5
389,389_1392019,greece,Strymonas,40.9928928,23.5981913,2019,9,13,0.37,4
389,389_1592020,greece,Strymonas,40.9928928,23.5981913,2020,9,15,0.65,3
389,389_3052021,greece,Strymonas,40.9928928,23.5981913,2021,5,30,0.3,5
389,389_2692021,greece,Strymonas,40.9928928,23.5981913,2021,9,26,0.65,3
389,389_1442022,greece,Strymonas,40.9928928,23.5981913,2022,4,14,0.41,4
389,389_3082022,greece,Strymonas,40.9928928,23.5981913,2022,8,30,0.7,3
389,389_2472023,greece,Strymonas,40.9928928,23.5981913,2023,7,24,0.57,3
390,390_692012,greece,Strymonas,40.912552,23.79774,2012,9,6,0.006,5
390,390_642013,greece,Strymonas,40.912552,23.79774,2013,4,6,0.566,3
390,390_772013,greece,Strymonas,40.912552,23.79774,2013,7,7,0.579,3
390,390_2742014,greece,Strymonas,40.912552,23.79774,2014,4,27,0.532,3
390,390_1162015,greece,Strymonas,40.912552,23.79774,2015,6,11,0.231,5
390,390_2492015,greece,Strymonas,40.912552,23.79774,2015,9,24,0,5
390,390_2252018,greece,Strymonas,40.912552,23.79774,2018,5,22,0.65,3
390,390_1692018,greece,Strymonas,40.912552,23.79774,2018,9,16,0.14,5
390,390_1392019,greece,Strymonas,40.912552,23.79774,2019,9,13,0.66,3
390,390_1492020,greece,Strymonas,40.912552,23.79774,2020,9,14,0.66,3
390,390_3052021,greece,Strymonas,40.912552,23.79774,2021,5,30,0.59,3
390,390_2792021,greece,Strymonas,40.912552,23.79774,2021,9,27,0.42,4
390,390_2982022,greece,Strymonas,40.912552,23.79774,2022,8,29,0.38,4
390,390_2552023,greece,Strymonas,40.912552,23.79774,2023,5,25,0.43,4
390,390_2372023,greece,Strymonas,40.912552,23.79774,2023,7,23,0.67,3
391,391_692012,greece,Aggitis,41.041846,24.037177,2012,9,6,0.333,4
391,391_642013,greece,Aggitis,41.041846,24.037177,2013,4,6,0.556,3
391,391_772013,greece,Aggitis,41.041846,24.037177,2013,7,7,0.778,2
391,391_2742014,greece,Aggitis,41.041846,24.037177,2014,4,27,0.556,3
391,391_182014,greece,Aggitis,41.041846,24.037177,2014,8,1,1,1
391,391_2042015,greece,Aggitis,41.041846,24.037177,2015,4,20,0.333,4
391,391_2082015,greece,Aggitis,41.041846,24.037177,2015,8,20,0.556,3
391,391_2452018,greece,Aggitis,41.041846,24.037177,2018,5,24,0.78,2
391,391_1592018,greece,Aggitis,41.041846,24.037177,2018,9,15,0.67,3
391,391_2252019,greece,Aggitis,41.041846,24.037177,2019,5,22,0.89,2
391,391_1192019,greece,Aggitis,41.041846,24.037177,2019,9,11,0.67,3
391,391_1192020,greece,Aggitis,41.041846,24.037177,2020,9,11,0.67,3
391,391_3152021,greece,Aggitis,41.041846,24.037177,2021,5,31,0.67,3
391,391_2492021,greece,Aggitis,41.041846,24.037177,2021,9,24,0.33,4
391,391_2052022,greece,Aggitis,41.041846,24.037177,2022,5,20,0.78,2
391,391_2782022,greece,Aggitis,41.041846,24.037177,2022,8,27,0.67,3
391,391_2072023,greece,Aggitis,41.041846,24.037177,2023,7,20,0.56,3
392,392_692012,greece,Aggitis,41.0315043,24.0468311,2012,9,6,0.333,4
392,392_642013,greece,Aggitis,41.0315043,24.0468311,2013,4,6,0.556,3
392,392_772013,greece,Aggitis,41.0315043,24.0468311,2013,7,7,0.333,4
392,392_2842014,greece,Aggitis,41.0315043,24.0468311,2014,4,28,0.556,3
392,392_182014,greece,Aggitis,41.0315043,24.0468311,2014,8,1,0.444,4
392,392_2042015,greece,Aggitis,41.0315043,24.0468311,2015,4,20,0.556,3
392,392_2082015,greece,Aggitis,41.0315043,24.0468311,2015,8,20,0.556,3
392,392_2452018,greece,Aggitis,41.0315043,24.0468311,2018,5,24,0.44,4
392,392_1492018,greece,Aggitis,41.0315043,24.0468311,2018,9,14,0.67,3
392,392_1192019,greece,Aggitis,41.0315043,24.0468311,2019,9,11,0.67,2
392,392_1192020,greece,Aggitis,41.0315043,24.0468311,2020,9,11,0.67,3
392,392_2492021,greece,Aggitis,41.0315043,24.0468311,2021,9,24,0.44,4
392,392_2072023,greece,Aggitis,41.0315043,24.0468311,2023,7,20,0.22,4
393,393_692012,greece,Aggitis,40.927238,23.828493,2012,9,6,0.444,4
393,393_642013,greece,Aggitis,40.927238,23.828493,2013,4,6,0.667,3
393,393_772013,greece,Aggitis,40.927238,23.828493,2013,7,7,1.111,1
393,393_2842014,greece,Aggitis,40.927238,23.828493,2014,4,28,0.556,3
393,393_182014,greece,Aggitis,40.927238,23.828493,2014,8,1,0.778,2
393,393_2042015,greece,Aggitis,40.927238,23.828493,2015,4,20,0.667,3
393,393_11102015,greece,Aggitis,40.927238,23.828493,2015,10,11,0.778,2
393,393_2252018,greece,Aggitis,40.927238,23.828493,2018,5,22,1,1
393,393_1592018,greece,Aggitis,40.927238,23.828493,2018,9,15,0.89,2
393,393_1292019,greece,Aggitis,40.927238,23.828493,2019,9,12,0.89,1
393,393_1392020,greece,Aggitis,40.927238,23.828493,2020,9,13,0.89,2
393,393_3052021,greece,Aggitis,40.927238,23.828493,2021,5,30,0.89,2
393,393_2692021,greece,Aggitis,40.927238,23.828493,2021,9,26,0.56,3
393,393_2882022,greece,Aggitis,40.927238,23.828493,2022,8,28,0.67,3
393,393_2172023,greece,Aggitis,40.927238,23.828493,2023,7,21,0.777777778,2
397,397_1052013,greece,Selinous,38.22797503,22.10645242,2013,5,10,0.9,2
397,397_2872013,greece,Selinous,38.22797503,22.10645242,2013,7,28,0.7,2
397,397_1242014,greece,Selinous,38.22797503,22.10645242,2014,4,12,0.9,2
397,397_1972014,greece,Selinous,38.22797503,22.10645242,2014,7,19,0.5,3
397,397_542015,greece,Selinous,38.22797503,22.10645242,2015,4,5,0.6,3
397,397_2742018,greece,Selinous,38.22797503,22.10645242,2018,4,27,1,1
397,397_1942019,greece,Selinous,38.22797503,22.10645242,2019,4,19,0.7,2
397,397_2272019,greece,Selinous,38.22797503,22.10645242,2019,7,22,0.6,3
397,397_1842021,greece,Selinous,38.22797503,22.10645242,2021,4,18,0.7,2
397,397_1142022,greece,Selinous,38.22797503,22.10645242,2022,4,11,0.6,3
397,397_242023,greece,Selinous,38.22797503,22.10645242,2023,4,2,0.6,3
401,401_1272012,greece,Aliakmonas,40.05291,21.56019,2012,7,12,0.778,2
401,401_2442013,greece,Aliakmonas,40.05291,21.56019,2013,4,24,0.556,3
401,401_2172013,greece,Aliakmonas,40.05291,21.56019,2013,7,21,0.556,3
401,401_1842014,greece,Aliakmonas,40.05291,21.56019,2014,4,18,0.889,2
401,401_2282014,greece,Aliakmonas,40.05291,21.56019,2014,8,22,0.889,2
401,401_2082015,greece,Aliakmonas,40.05291,21.56019,2015,8,20,0.889,2
401,401_1452018,greece,Aliakmonas,40.05291,21.56019,2018,5,14,1.11,1
401,401_1492018,greece,Aliakmonas,40.05291,21.56019,2018,9,14,1.11,1
401,401_1052019,greece,Aliakmonas,40.05291,21.56019,2019,5,10,1.11,1
401,401_1792019,greece,Aliakmonas,40.05291,21.56019,2019,9,17,1.11,1
401,401_192020,greece,Aliakmonas,40.05291,21.56019,2020,9,1,0.67,3
401,401_1352021,greece,Aliakmonas,40.05291,21.56019,2021,5,13,1,1
401,401_1172021,greece,Aliakmonas,40.05291,21.56019,2021,7,11,0.89,2
401,401_1252022,greece,Aliakmonas,40.05291,21.56019,2022,5,12,0.56,3
401,401_2782022,greece,Aliakmonas,40.05291,21.56019,2022,8,27,0.78,2
401,401_1052023,greece,Aliakmonas,40.05291,21.56019,2023,5,10,0.78,2
401,401_2292023,greece,Aliakmonas,40.05291,21.56019,2023,9,22,0.777777778,2
402,402_542013,greece,Evrotas,36.84859535,22.68023396,2013,4,5,0.6,3
402,402_1872013,greece,Evrotas,36.84859535,22.68023396,2013,7,18,0.5,3
402,402_2542018,greece,Evrotas,36.84859535,22.68023396,2018,4,25,0.6,3
402,402_1442019,greece,Evrotas,36.84859535,22.68023396,2019,4,14,0.6,3
402,402_1342021,greece,Evrotas,36.84859535,22.68023396,2021,4,13,0.4,4
402,402_642022,greece,Evrotas,36.84859535,22.68023396,2022,4,6,0.4,4
405,405_372012,greece,Enipeas,39.154823,22.491101,2012,7,3,0.7,2
405,405_2942013,greece,Enipeas,39.154823,22.491101,2013,4,29,0.7,2
405,405_2572013,greece,Enipeas,39.154823,22.491101,2013,7,25,0.5,3
405,405_1042014,greece,Enipeas,39.154823,22.491101,2014,4,10,0.8,2
405,405_1172014,greece,Enipeas,39.154823,22.491101,2014,7,11,0.9,1
405,405_2782015,greece,Enipeas,39.154823,22.491101,2015,8,27,0.7,2
405,405_452018,greece,Enipeas,39.154823,22.491101,2018,5,4,0.8,2
405,405_492018,greece,Enipeas,39.154823,22.491101,2018,9,4,1,1
405,405_3152019,greece,Enipeas,39.154823,22.491101,2019,5,31,0.9,1
405,405_192019,greece,Enipeas,39.154823,22.491101,2019,9,1,1,1
405,405_2882020,greece,Enipeas,39.154823,22.491101,2020,8,28,0.9,1
405,405_1252021,greece,Enipeas,39.154823,22.491101,2021,5,12,0.7,2
405,405_3182021,greece,Enipeas,39.154823,22.491101,2021,8,31,0.7,2
405,405_2552022,greece,Enipeas,39.154823,22.491101,2022,5,25,0.7,2
405,405_2592022,greece,Enipeas,39.154823,22.491101,2022,9,25,0.8,2
405,405_2742023,greece,Enipeas,39.154823,22.491101,2023,4,27,0.9,1
405,405_2772023,greece,Enipeas,39.154823,22.491101,2023,7,27,0.5,3
415,415_3172012,greece,Stavrupoli,41.17856,24.70111,2012,7,31,0.667,3
415,415_842013,greece,Stavrupoli,41.17856,24.70111,2013,4,8,0.778,2
415,415_2272013,greece,Stavrupoli,41.17856,24.70111,2013,7,22,0.556,3
415,415_1992015,greece,Stavrupoli,41.17856,24.70111,2015,9,19,0.778,2
415,415_1952018,greece,Stavrupoli,41.17856,24.70111,2018,5,19,1,1
415,415_2292018,greece,Stavrupoli,41.17856,24.70111,2018,9,22,1.11,1
415,415_2052019,greece,Stavrupoli,41.17856,24.70111,2019,5,20,1,1
415,415_2292019,greece,Stavrupoli,41.17856,24.70111,2019,9,22,1.11,1
415,415_492020,greece,Stavrupoli,41.17856,24.70111,2020,9,4,0.78,2
415,415_1052021,greece,Stavrupoli,41.17856,24.70111,2021,5,10,0.44,4
415,415_392021,greece,Stavrupoli,41.17856,24.70111,2021,9,3,0.89,2
415,415_1252022,greece,Stavrupoli,41.17856,24.70111,2022,5,12,0.44,4
415,415_192022,greece,Stavrupoli,41.17856,24.70111,2022,9,1,0.67,3
415,415_752023,greece,Stavrupoli,41.17856,24.70111,2023,5,7,1,1
415,415_11102023,greece,Stavrupoli,41.17856,24.70111,2023,10,11,0.555555556,3
425,425_372012,greece,Xiniadas Canal,39.119366,22.164597,2012,7,3,0.667,3
425,425_2942013,greece,Xiniadas Canal,39.119366,22.164597,2013,4,29,0.556,3
425,425_2572013,greece,Xiniadas Canal,39.119366,22.164597,2013,7,25,0.667,3
425,425_1042014,greece,Xiniadas Canal,39.119366,22.164597,2014,4,10,0.667,3
425,425_1272014,greece,Xiniadas Canal,39.119366,22.164597,2014,7,12,1,1
425,425_14102015,greece,Xiniadas Canal,39.119366,22.164597,2015,10,14,0.778,2
425,425_452018,greece,Xiniadas Canal,39.119366,22.164597,2018,5,4,0.78,2
425,425_492018,greece,Xiniadas Canal,39.119366,22.164597,2018,9,4,1.11,1
425,425_162019,greece,Xiniadas Canal,39.119366,22.164597,2019,6,1,1,1
425,425_2882020,greece,Xiniadas Canal,39.119366,22.164597,2020,8,28,0.78,2
425,425_1152021,greece,Xiniadas Canal,39.119366,22.164597,2021,5,11,0.67,3
425,425_3182021,greece,Xiniadas Canal,39.119366,22.164597,2021,8,31,0.67,3
425,425_1652022,greece,Xiniadas Canal,39.119366,22.164597,2022,5,16,0.44,4
425,425_882022,greece,Xiniadas Canal,39.119366,22.164597,2022,8,8,0.67,3
425,425_2842023,greece,Xiniadas Canal,39.119366,22.164597,2023,4,28,0.67,3
425,425_2772023,greece,Xiniadas Canal,39.119366,22.164597,2023,7,27,0.777777778,2
426,426_592012,greece,T1 Canal,40.7517927,22.1694745,2012,9,5,0.333,4
426,426_1542013,greece,T1 Canal,40.7517927,22.1694745,2013,4,15,0.556,3
426,426_372013,greece,T1 Canal,40.7517927,22.1694745,2013,7,3,0.667,3
426,426_1842014,greece,T1 Canal,40.7517927,22.1694745,2014,4,18,0.444,4
426,426_3072014,greece,T1 Canal,40.7517927,22.1694745,2014,7,30,0.667,3
426,426_2342015,greece,T1 Canal,40.7517927,22.1694745,2015,4,23,0.444,4
426,426_2582015,greece,T1 Canal,40.7517927,22.1694745,2015,8,25,0.444,4
426,426_252018,greece,T1 Canal,40.7517927,22.1694745,2018,5,2,0.78,2
426,426_6102018,greece,T1 Canal,40.7517927,22.1694745,2018,10,6,0.67,3
426,426_1252019,greece,T1 Canal,40.7517927,22.1694745,2019,5,12,0.78,2
426,426_1972019,greece,T1 Canal,40.7517927,22.1694745,2019,7,19,0.89,1
426,426_972020,greece,T1 Canal,40.7517927,22.1694745,2020,7,9,0.56,3
426,426_1452021,greece,T1 Canal,40.7517927,22.1694745,2021,5,14,0.44,4
426,426_2172021,greece,T1 Canal,40.7517927,22.1694745,2021,7,21,0.33,4
426,426_1552022,greece,T1 Canal,40.7517927,22.1694745,2022,5,15,0.33,4
426,426_1572022,greece,T1 Canal,40.7517927,22.1694745,2022,7,15,0.67,3
426,426_2892023,greece,T1 Canal,40.7517927,22.1694745,2023,9,28,0.444,4
427,427_592012,greece,T1 Canal,40.546872,22.329773,2012,9,5,0.217,5
427,427_1542013,greece,T1 Canal,40.546872,22.329773,2013,4,15,0.46,4
427,427_372013,greece,T1 Canal,40.546872,22.329773,2013,7,3,0.277,4
427,427_1942014,greece,T1 Canal,40.546872,22.329773,2014,4,19,0.156,5
427,427_3072014,greece,T1 Canal,40.546872,22.329773,2014,7,30,0.433,4
427,427_2342015,greece,T1 Canal,40.546872,22.329773,2015,4,23,0.742,2
427,427_2582015,greece,T1 Canal,40.546872,22.329773,2015,8,25,0.362,4
427,427_152018,greece,T1 Canal,40.546872,22.329773,2018,5,1,0.41,4
427,427_7102018,greece,T1 Canal,40.546872,22.329773,2018,10,7,0.35,5
427,427_1252019,greece,T1 Canal,40.546872,22.329773,2019,5,12,0.37,4
427,427_2172019,greece,T1 Canal,40.546872,22.329773,2019,7,21,0.36,4
427,427_1072020,greece,T1 Canal,40.546872,22.329773,2020,7,10,0.41,4
427,427_1552021,greece,T1 Canal,40.546872,22.329773,2021,5,15,0.35,4
427,427_2372021,greece,T1 Canal,40.546872,22.329773,2021,7,23,0.33,5
427,427_1752022,greece,T1 Canal,40.546872,22.329773,2022,5,17,0.33,5
427,427_1772022,greece,T1 Canal,40.546872,22.329773,2022,7,17,0.36,4
427,427_2792023,greece,T1 Canal,40.546872,22.329773,2023,9,27,0.303145861,5
432,432_772012,greece,Pinios Thess.,39.634724,22.354996,2012,7,7,0.444,4
432,432_2542013,greece,Pinios Thess.,39.634724,22.354996,2013,4,25,0.556,3
432,432_2572013,greece,Pinios Thess.,39.634724,22.354996,2013,7,25,0.444,4
432,432_1042014,greece,Pinios Thess.,39.634724,22.354996,2014,4,10,0.444,4
432,432_3072014,greece,Pinios Thess.,39.634724,22.354996,2014,7,30,0.667,3
432,432_2582015,greece,Pinios Thess.,39.634724,22.354996,2015,8,25,0.667,3
432,432_652018,greece,Pinios Thess.,39.634724,22.354996,2018,5,6,0.67,3
432,432_2482018,greece,Pinios Thess.,39.634724,22.354996,2018,8,24,0.56,3
432,432_662019,greece,Pinios Thess.,39.634724,22.354996,2019,6,6,0.67,2
432,432_2282019,greece,Pinios Thess.,39.634724,22.354996,2019,8,22,0.78,2
432,432_2482020,greece,Pinios Thess.,39.634724,22.354996,2020,8,24,0.78,2
432,432_1252021,greece,Pinios Thess.,39.634724,22.354996,2021,5,12,0.67,3
432,432_1672021,greece,Pinios Thess.,39.634724,22.354996,2021,7,16,0.44,4
432,432_992022,greece,Pinios Thess.,39.634724,22.354996,2022,9,9,0.56,3
432,432_1652023,greece,Pinios Thess.,39.634724,22.354996,2023,5,16,0.44,4
432,432_20102023,greece,Pinios Thess.,39.634724,22.354996,2023,10,20,0.33,4
433,433_372012,greece,Elisson,37.41756452,22.08756002,2012,7,3,0.778,2
433,433_1342013,greece,Elisson,37.41756452,22.08756002,2013,4,13,0.778,2
433,433_2672013,greece,Elisson,37.41756452,22.08756002,2013,7,26,0.667,3
433,433_1442014,greece,Elisson,37.41756452,22.08756002,2014,4,14,0.667,3
433,433_1772014,greece,Elisson,37.41756452,22.08756002,2014,7,17,0.667,3
433,433_3132015,greece,Elisson,37.41756452,22.08756002,2015,3,31,0.667,3
433,433_372015,greece,Elisson,37.41756452,22.08756002,2015,7,3,0.667,3
433,433_2642018,greece,Elisson,37.41756452,22.08756002,2018,4,26,1,1
433,433_2482018,greece,Elisson,37.41756452,22.08756002,2018,8,24,1.11,1
433,433_1542019,greece,Elisson,37.41756452,22.08756002,2019,4,15,1.11,1
433,433_2072019,greece,Elisson,37.41756452,22.08756002,2019,7,20,0.78,2
433,433_1542021,greece,Elisson,37.41756452,22.08756002,2021,4,15,0.67,3
433,433_742022,greece,Elisson,37.41756452,22.08756002,2022,4,7,0.56,3
433,433_3132023,greece,Elisson,37.41756452,22.08756002,2023,3,31,0.67,3
433,433_372023,greece,Elisson,37.41756452,22.08756002,2023,7,3,0.67,3
435,435_972012,greece,Titarisios,39.786852,22.380001,2012,7,9,0.556,3
435,435_2442013,greece,Titarisios,39.786852,22.380001,2013,4,24,0.444,4
435,435_2472013,greece,Titarisios,39.786852,22.380001,2013,7,24,0.333,4
435,435_1042014,greece,Titarisios,39.786852,22.380001,2014,4,10,0.444,4
435,435_2582015,greece,Titarisios,39.786852,22.380001,2015,8,25,0.444,4
435,435_1752018,greece,Titarisios,39.786852,22.380001,2018,5,17,0.78,2
435,435_1392018,greece,Titarisios,39.786852,22.380001,2018,9,13,0.67,3
435,435_562019,greece,Titarisios,39.786852,22.380001,2019,6,5,0.56,3
435,435_1272020,greece,Titarisios,39.786852,22.380001,2020,7,12,0.33,4
435,435_1252021,greece,Titarisios,39.786852,22.380001,2021,5,12,0.44,4
435,435_2752022,greece,Titarisios,39.786852,22.380001,2022,5,27,0.44,4
