"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AESHNA SP.","AGABUS SP.","AGAPETUS SP.","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANACAENA SP.","ANODONTA SP.","APHELOCHEIRUS AESTIVALIS","ASELLUS AQUATICUS","ATHERICIDAE GEN. SP.","ATHRIPSODES SP.","BAETIS SP.","BITHYNIA SP.","BRACHYCENTRUS SP.","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRYCHIUS ELEVATUS","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CENTROPTILUM LUTEOLUM","CERACLEA SP.","CERATOPOGONIDAE GEN. SP.","CHAETARTHRIA SEMINULUM","CHELICOROPHIUM SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","CHLOROPERLA SP.","CHRYSOPILUS SP.","CLOEON SP.","COENAGRIONIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER SP.","CORDULIA AENEA","CORIXIDAE GEN. SP.","CRENOBIA ALPINA","CRISTATELLA MUCEDO","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DIKEROGAMMARUS HAEMOBAPHES","DIKEROGAMMARUS VILLOSUS","DINOCRAS SP.","DIXA SP.","DIXELLA SP.","DREISSENA POLYMORPHA","DUGESIA SP.","ECDYONURUS SP.","ELECTROGENA UJHELYII","ELMIS SP.","ELODES SP.","EMPIDIDAE GEN. SP.","EPEORUS SP.","EPHEMERA SP.","EPHEMERELLA MUCRONATA","EPHEMERELLA NOTATA","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","FREDERICELLA SULTANA","GALBA SP.","GAMMARUS SP.","GERRIS SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HAPALOTHRIX LUGUBRIS","HELOPHORUS SP.","HEPTAGENIA SP.","HYDRA SP.","HYDRAENA SP.","HYDROBIUS FUSCIPES","HYDROCHARA CARABOIDES","HYDROMETRA STAGNORUM","HYDROPORINAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","HYPANIA INVALIDA","ILYBIUS SP.","ILYOCORIS CIMICOIDES SSP.","KAGERONIA FUSCOGRISEA","LACCOBIUS BIPUNCTATUS","LACCOPHILUS HYALINUS","LACCOPHILUS MINUTUS","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERUS INTERRUPTUS","LEPTOPHLEBIA MARGINATA","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LIPONEURA CINERASCENS SSP.","LITHOGLYPHUS NATICOIDES","LYPE SP.","MACRONYCHUS QUADRITUBERCULATUS","MICRASEMA SP.","MOLANNA SP.","MUSCULIUM LACUSTRE","MYSTACIDES SP.","NEMATOCERA GEN. SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTIDOBIA CILIARIS","NOTONECTA SP.","OCHTHEBIUS SP.","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OECETIS SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA RHENANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PACIFASTACUS LENIUSCULUS","PARALEPTOPHLEBIA SUBMARGINATA","PEDICIIDAE GEN. SP.","PEREGRIANA LABIATA","PERLA SP.","PERLODIDAE GEN. SP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLIDAE GEN. SP.","PISIDIUM SP.","PLANARIA TORVA","PLANORBIDAE GEN. SP.","PLATAMBUS MACULATUS","PLATYCNEMIS PENNIPES","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RADIX SP.","RHABDIOPTERYX SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SETODES PUNCTATUS","SETODES VIRIDIS","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SIPHONOPERLA SP.","SISYRA SP.","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS DUBITANS","TABANIDAE GEN. SP.","TAENIOPTERYX SP.","TINODES SP.","TIPULIDAE GEN. SP.","TORLEYA MAJOR","UNIO SP.","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","VELIA SP.","VIVIPARUS SP.","ZYGOPTERA GEN. SP."
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-23.06.2014","23.06.2014",2014,6,23,0,0,0,0,0,0,0,0,0,1,0,1,11,1,12,14,0,0,0,0,25,1,1,0,0,3,1,0,0,12,251,0,0,0,0,0,0,0,20,0,7,0,0,0,200,0,0,0,20,12,0,0,2,0,0,0,26,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,30,0,0,0,0,0,0,1,1,0,0,0,6,1,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,13,0,0,0,0,0,0,80,50,0,10,0,0,15,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-05.07.2018","05.07.2018",2018,7,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,40,40,0,0,0,0,28,0,0,0,0,1,0,0,800,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,3,27,0,0,0,0,0,0,7,0,0,4,4,0,0,15,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,0,1,0,0,0,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,4,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,10,1,60,30,0,0,0,0,10,0,0,0,0,0,9,0,2,0,0,4,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-09.07.2019","09.07.2019",2019,7,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,40,0,0,0,0,65,1,1,0,0,2,4,0,400,4,233,0,1,0,0,0,0,0,8,0,7,0,0,0,60,0,0,0,1,6,0,0,5,0,0,0,18,0,0,7,25,0,0,40,0,1,0,0,5,0,0,0,1,0,0,3,0,0,0,0,0,1,19,15,0,80,0,0,0,0,0,0,0,1,0,0,8,14,10,6,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,0,0,1,3,0,0,0,0,0,0,0,0,0,71,0,15,0,0,0,3,5,4,40,30,0,2,0,0,20,0,1,0,0,1,51,0,1,0,0,0,3,0,0,0,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"GER_069_MZB_LO_31","GER_069_MZB_LO_31-19.04.2006","19.04.2006",2006,4,19,0,0,0,0,0,0,0,0,0,16,4,0,0,16,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,0,0,160,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_31","GER_069_MZB_LO_31-19.04.2010","19.04.2010",2010,4,19,0,0,0,0,0,0,0,0,0,80,7,0,0,19,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,2,0,0,0,124,0,3,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_31","GER_069_MZB_LO_31-13.05.2013","13.05.2013",2013,5,13,0,0,0,0,0,0,0,0,0,30,0,0,0,13,0,8,0,0,0,0,0,2,2,0,0,0,8,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,1,0,0,0,257,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_31","GER_069_MZB_LO_31-25.04.2016","25.04.2016",2016,4,25,0,0,0,0,0,0,0,0,0,1,1,0,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_31","GER_069_MZB_LO_31-21.03.2019","21.03.2019",2019,3,21,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-08.04.2009","08.04.2009",2009,4,8,0,0,0,0,0,0,0,0,0,80,1,2,2,180,20,150,0,0,0,1,0,3,3,0,0,3,20,0,0,30,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,12,0,0,0,182,0,7,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,96,5,0,0,0,0,0,0,0,0,0,20,0,0,3,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,8,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-08.04.2010","08.04.2010",2010,4,8,0,0,0,0,0,0,0,0,0,70,8,1,3,135,3,80,0,0,0,0,0,0,0,0,4,0,0,0,0,30,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,2,0,0,10,2,0,0,155,0,3,0,26,0,0,0,0,0,0,0,33,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,80,0,0,0,0,25,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,20,1,0,0,4,0,0,46,0,0,0,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,0,0,1,0,0,0,0,0,0,50,0,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-18.04.2011","18.04.2011",2011,4,18,0,0,0,0,0,0,0,80,0,50,1,0,6,169,15,70,0,0,0,0,1,1,1,0,0,0,0,0,0,5,430,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,7,0,0,152,1,0,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,62,71,0,0,0,0,0,0,0,0,0,35,0,0,1,1,25,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,4,2,0,1,6,0,0,15,0,0,0,2,0,20,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,220,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-31.05.2012","31.05.2012",2012,5,31,0,0,0,0,1,0,0,0,0,50,0,0,10,315,5,120,0,0,0,1,2,1,1,0,0,7,3,0,0,6,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,28,0,0,0,2,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,50,31,0,0,0,0,0,0,0,0,0,30,0,0,10,0,12,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,8,0,0,15,0,0,0,0,0,1,3,0,10,0,0,0,0,0,3,0,2,0,5,0,0,35,0,0,0,1,3,0,0,80,0,0,0,752,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,0,0,0,0,50,1,0,9,225,15,70,0,0,0,0,8,1,1,0,0,1,10,0,0,40,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,40,0,0,0,4,0,0,6,0,0,0,206,0,4,0,15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,8,0,0,4,8,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,10,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,0,0,50,0,0,0,255,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-05.04.2016","05.04.2016",2016,4,5,0,0,0,0,0,0,0,0,0,20,0,0,0,40,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,28,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,2,0,0,0,1,0,0,1,0,0,0,6,0,10,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-23.03.2017","23.03.2017",2017,3,23,0,0,0,0,0,0,0,0,0,50,3,0,2,120,6,50,0,0,0,0,0,0,0,0,1,0,0,0,0,25,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,3,0,0,5,0,0,0,160,0,2,0,30,0,0,0,0,0,0,0,18,0,0,0,0,0,0,47,25,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,6,0,0,0,0,0,5,0,0,1,2,0,20,0,0,0,0,0,2,0,5,0,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-07.05.2018","07.05.2018",2018,5,7,0,0,0,0,0,0,0,0,0,15,1,0,15,184,8,100,0,0,0,1,6,0,0,0,0,2,1,0,0,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,24,0,0,0,9,0,0,6,20,0,0,43,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,45,35,0,0,0,0,0,0,0,0,0,2,0,0,6,2,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,8,1,0,0,2,0,0,0,0,0,0,15,0,4,0,0,0,0,0,2,1,1,0,0,0,0,50,0,0,0,0,0,1,0,40,0,0,0,491,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-04.04.2019","04.04.2019",2019,4,4,0,0,0,0,0,0,0,0,0,3,0,2,8,121,7,40,0,0,0,0,3,2,2,0,0,0,2,0,0,7,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,6,18,0,0,52,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,29,0,0,0,0,0,0,0,0,0,5,0,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,3,0,0,6,0,0,1,0,0,1,3,0,3,0,0,0,0,1,0,3,2,0,0,0,0,20,0,0,0,0,0,0,0,1,1,0,0,400,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GER_069_MZB_LO_32","GER_069_MZB_LO_32-27.04.2020","27.04.2020",2020,4,27,0,0,0,0,0,0,0,0,0,11,1,2,11,180,1,60,0,0,0,0,20,2,2,0,0,2,2,0,0,2,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,3,0,0,1,20,1,0,35,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,42,0,0,0,0,0,0,0,0,0,15,0,0,0,2,6,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,7,0,1,4,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,5,2,0,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,590,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_33","GER_069_MZB_LO_33-25.04.2006","25.04.2006",2006,4,25,0,0,0,0,0,0,0,0,0,0,1,0,52,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,52,0,0,0,32,0,0,1,0,0,0,160,0,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_33","GER_069_MZB_LO_33-24.06.2010","24.06.2010",2010,6,24,0,0,0,0,0,0,0,0,0,0,1,0,20,185,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,6,0,0,2,0,0,0,350,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,4,0,0,30,0,0,0,0,0,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,90,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_33","GER_069_MZB_LO_33-03.05.2012","03.05.2012",2012,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,211,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,0,3,0,0,0,305,0,3,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,3,10,0,1,2,0,0,1,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_33","GER_069_MZB_LO_33-10.04.2015","10.04.2015",2015,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,1,0,0,3,0,0,3,0,0,0,250,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_33","GER_069_MZB_LO_33-16.04.2018","16.04.2018",2018,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_34","GER_069_MZB_LO_34-27.03.2007","27.03.2007",2007,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_069_MZB_LO_34","GER_069_MZB_LO_34-01.04.2009","01.04.2009",2009,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_34","GER_069_MZB_LO_34-06.05.2013","06.05.2013",2013,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_34","GER_069_MZB_LO_34-03.05.2016","03.05.2016",2016,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,50,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_34","GER_069_MZB_LO_34-05.04.2018","05.04.2018",2018,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
