country,prov,origin,dataset.id,group,org.site,unique.id,river,latitude,longitude,st.yr,ed.yr,yr.ln,yr.num
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,113,6170000,FRA_046_MZB_LO_981,TET A EUS ,42.64416476,2.483659289,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,114,6175000,FRA_046_MZB_LO_991,AGLY A ST-LAURENT-DE-LA-SALANQUE ,42.76396632,2.987101297,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,115,6175600,FRA_046_MZB_LO_994,AUDE A AXAT 2,42.79522097,2.225441886,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,116,6179000,FRA_046_MZB_LO_1017,ORBIEL A VILLALIER 1,43.25522178,2.410648427,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,117,6179700,FRA_046_MZB_LO_1022,ORBIEU A NEVIAN ,43.22594914,2.892552675,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,118,6183000,FRA_046_MZB_LO_1037,LERGUE A BRIGNAC ,43.62818744,3.477313236,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,119,6187100,FRA_046_MZB_LO_1045,ORB A CESSENON-SUR-ORB 2,43.43782067,3.086941075,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,120,6195500,FRA_046_MZB_LO_1065,ARC A BERRE-L'ETANG ,43.50484627,5.132242834,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,121,6196850,FRA_046_MZB_LO_1068,TOULOUBRE A ST-CHAMAS 1,43.54135285,5.042832533,2011,2021,11,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,122,6213000,FRA_046_MZB_LO_1089,VAR A NICE ,43.66821564,7.196247183,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,123,6426000,FRA_046_MZB_LO_1144,OGNON A BEAUMOTTE-AUBERTANS ,47.4159312,6.180641881,2008,2021,14,11
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,1,9540,SCO_041_MZB_LO_3452,River Tweed,55.603053,-2.7810646,2006,2018,13,13
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,2,122480,SCO_041_MZB_LO_3453,River Clyde,55.851559,-4.2448337,2006,2018,13,13
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,3,122783,SCO_041_MZB_LO_3454,River Stinchar,55.098636,-4.9966615,2006,2018,13,13
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,4,123153,SCO_041_MZB_LO_3455,River Cree,54.957889,-4.4807206,2006,2018,13,12
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,5,206837,SCO_041_MZB_LO_3456,River Ewe,57.764595,-5.6023178,2006,2018,13,13
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,6,207030,SCO_041_MZB_LO_3457,River Spey,57.619855,-3.1067165,2006,2018,13,13
Scotland,John Francis Murphy,"first call, data Ellen used",SCO_041_MZB_LO,7,207309,SCO_041_MZB_LO_3458,River Spey,57.122993,-3.8538993,2006,2018,13,13
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,61,END102,ESP_045_MZB_LO_51,ENDARA,43.293665,-1.7297261,2015,2024,10,6
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,62,URU434,ESP_045_MZB_LO_153,URUMEA,43.2769078,-1.9557891,1993,2006,14,14
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,64,DAG050,ESP_045_MZB_LO_25,ANGIOZAR,43.107943,-2.4454906,2007,2024,18,17
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,65,END102,ESP_045_MZB_LO_51,ENDARA,43.293665,-1.7297261,2015,2024,10,6
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,67,END102,ESP_045_MZB_LO_51,ENDARA,43.293665,-1.7297261,2015,2024,10,6
Sweden,Lenka Kuglerová,"first call, data Ellen used",SWE_039_MZB_LO,1,12,SWE_039_MZB_LO_12,Dammån,57.01787167,15.33768889,2009,2019,11,9
Sweden,Lenka Kuglerová,"first call, data Ellen used",SWE_039_MZB_LO,2,65,SWE_039_MZB_LO_65,Svedån,58.02400462,14.13216242,2001,2019,19,11
Sweden,Richard Johnson,"first call, data Ellen used",SWE_038_MZB_LO,3,SE-35,SWE_038_MZB_LO_35,Viepsajåkkå,66.4780452,17.66350239,2007,2019,13,13
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,2,98142,ENG_041_MZB_LO_3491,Not part of a river WB catchment,51.433233,-0.32546739,2005,2019,15,15
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,3,48282,ENG_041_MZB_LO_3500,Blakedown Bk - source to conf R Stour,52.398497,-2.2468649,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,5,50644,ENG_041_MZB_LO_3505,Tern - conf R Meese to conf R Roden,52.735768,-2.5686689,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,6,50791,ENG_041_MZB_LO_3506,Teme - conf R Clun to conf R Onny,52.359003,-2.8765901,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,7,50933,ENG_041_MZB_LO_3507,Teme - conf R Onny to conf R Severn,52.199608,-2.3894398,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,8,51327,ENG_041_MZB_LO_3510,Severn - conf R Avon to conf Upper Parting,51.947756,-2.2269207,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,10,52127,ENG_041_MZB_LO_3514,Dowles Bk - source to conf R Severn,52.384275,-2.3278868,1994,2010,17,14
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,12,53318,ENG_041_MZB_LO_3519,Blakedown Bk - source to conf R Stour,52.416537,-2.1600711,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,13,54028,ENG_041_MZB_LO_3522,Hadley Bk - source to conf R Salwarpe,52.267254,-2.1911837,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,14,65507,ENG_041_MZB_LO_3540,Eden - Eamont to tidal,54.902197,-2.8280369,1995,2018,24,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,15,1660,ENG_041_MZB_LO_3541,Coquet from Forest Burn to Tidal Limit,55.338476,-1.6279117,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,17,65646,ENG_041_MZB_LO_3553,Yarrow US Big Lodge Water,53.657166,-2.6125345,1997,2010,14,13
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,18,67644,ENG_041_MZB_LO_3574,Langden Brook,53.954334,-2.5660012,1997,2018,22,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,19,69715,ENG_041_MZB_LO_3601,Douglas - Mid,53.54909,-2.6261706,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,20,55088,ENG_041_MZB_LO_3630,Cringle Brook - Lower,52.847954,-0.63536664,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,21,55261,ENG_041_MZB_LO_3638,Slea,53.019864,-0.36606573,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,22,254,ENG_041_MZB_LO_3728,Ryburn from Source to Booth Dean Clough,53.663875,-1.9530484,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,23,337,ENG_041_MZB_LO_3731,Wharfe from R Washburn to Collingham Beck,53.906831,-1.6118217,1995,2019,25,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,24,344,ENG_041_MZB_LO_3734,Wharfe from Barben Beck/River Dibb to Hundwith Beck,53.94514,-1.873512,1995,2019,25,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,25,47063,ENG_041_MZB_LO_3761,Trent from Dove to Derwent,52.847795,-1.5619343,1994,2018,25,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,26,49359,ENG_041_MZB_LO_3774,Derwent from Bottle Brook to Trent,52.90477,-1.4305231,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,27,49685,ENG_041_MZB_LO_3775,Erewash from Source to Nethergreen Brook,53.070606,-1.3402815,1994,2019,26,16
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,28,49781,ENG_041_MZB_LO_3776,Erewash from Source to Nethergreen Brook,53.084879,-1.3206544,1994,2019,26,16
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,29,50094,ENG_041_MZB_LO_3779,Poulter from Source to Millwood Brook,53.227127,-1.2105538,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,30,50294,ENG_041_MZB_LO_3780,Idle from Ryton to Trent,53.456993,-0.84785777,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,31,50378,ENG_041_MZB_LO_3781,Churnet from Source to Meerbrook,53.14075,-2.0029494,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,32,51467,ENG_041_MZB_LO_3787,Trent from Soar to The Beck,52.985421,-0.98705922,1994,2016,23,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,33,52917,ENG_041_MZB_LO_3795,Tame from River Anker to River Trent,52.721531,-1.7245785,1994,2018,25,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,34,53772,ENG_041_MZB_LO_3801,Anker from River Sence to River Tame,52.58339,-1.5335799,1994,2014,21,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,35,53858,ENG_041_MZB_LO_3802,Lathkill from Source to Bradford,53.179402,-1.672281,1994,2019,26,26
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,1,4000600,FRA_046_MZB_LO_2,LOIRE à GOUDET,44.89174779,3.921178458,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,2,4026500,FRA_046_MZB_LO_64,ALLIER à CHASSERADES,44.56391627,3.848476604,2005,2018,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,3,4029050,FRA_046_MZB_LO_79,ALAGNON à BEAULIEU,45.44901177,3.298846085,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,4,4039000,FRA_046_MZB_LO_98,DORE à DORAT,45.87818093,3.482185056,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,6,4057800,FRA_046_MZB_LO_169,TARDES à CHAMBON-SUR-VOUEIZE,46.18434347,2.444598701,2005,2019,15,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,7,4062300,FRA_046_MZB_LO_181,AUMANCE à MEAULNE,46.59617559,2.606474732,2005,2017,13,6
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,8,4086550,FRA_046_MZB_LO_258,CREUSE à CLAIRAVAUX,45.7627502,2.168858476,2005,2017,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,9,4088000,FRA_046_MZB_LO_262,CREUSE à GLENIC,46.22383403,1.919143788,2005,2017,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,10,4112200,FRA_046_MZB_LO_338,SARTHE à MOULINS-LE-CARBONNEL,48.38583851,-0.023304374,2007,2018,12,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,11,4143000,FRA_046_MZB_LO_409,MOINE À GETIGNE,47.09772535,-1.210512809,2008,2018,11,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,12,4150500,FRA_046_MZB_LO_423,FALLERON à MACHECOUL,46.9888461,-1.809150192,2005,2018,14,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,13,4156200,FRA_046_MZB_LO_438,VENDEE À LA CHAPELLE-AUX-LYS,46.63344444,-0.65777776,2005,2018,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,14,4164850,FRA_046_MZB_LO_449,RANCE à CAULNES,48.30421868,-2.114415615,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,15,4172030,FRA_046_MZB_LO_480,TRIEUX à SQUIFFIEC,48.62729602,-3.14012703,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,16,4172570,FRA_046_MZB_LO_485,GUINDY à PLOUGUIEL,48.78352235,-3.253865215,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,17,4200595,FRA_046_MZB_LO_559,VILAINE à BOURGON,48.18658485,-1.058462966,2005,2018,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,18,5068750,FRA_046_MZB_LO_595,La Diège à l'aval d'Ussel,45.51222729,2.327070341,2008,2020,13,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,19,5083000,FRA_046_MZB_LO_598,L'Avance à Casteljaloux,44.35174574,0.10584689,2008,2020,13,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,20,5207030,FRA_046_MZB_LO_629,Le Gave d'Ossau à Arudy,43.11057632,-0.436850794,2008,2018,11,5
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,21,6004000,FRA_046_MZB_LO_654,SALON A AUTET ,47.54228876,5.693106857,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,22,6021500,FRA_046_MZB_LO_695,GLAND A AUDINCOURT 1,47.47224932,6.842364213,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,23,6036970,FRA_046_MZB_LO_711,MEUZIN A CORGENGOUX 2,46.98310091,4.996350927,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,25,6051550,FRA_046_MZB_LO_750,ARDIERES A ST-JEAN-D'ARDIERES 1,46.12689438,4.715862268,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,26,6057200,FRA_046_MZB_LO_756,TURDINE A L'ARBRESLE ,45.83752381,4.601883606,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,27,6057700,FRA_046_MZB_LO_757,AZERGUES A LUCENAY ,45.91187242,4.725722631,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,28,6066000,FRA_046_MZB_LO_767,DRANSE A THONON-LES-BAINS 1,46.3804662,6.507626001,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,29,6071000,FRA_046_MZB_LO_775,CHERAN A RUMILLY 1,45.87483476,5.938179642,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,30,6073500,FRA_046_MZB_LO_779,LEYSSE A LE-BOURGET-DU-LAC ,45.64983142,5.862137998,2008,2021,14,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,31,6086100,FRA_046_MZB_LO_801,ANGE A BRION ,46.17264078,5.5547764,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,32,6100000,FRA_046_MZB_LO_821,GERE A VIENNE ,45.52746988,4.88015063,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,33,6108000,FRA_046_MZB_LO_838,DROME A DIE 1,44.76833215,5.322805057,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,34,6109100,FRA_046_MZB_LO_840,DROME A LIVRON-SUR-DROME ,44.76925783,4.82533716,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,35,6114450,FRA_046_MZB_LO_850,ARDECHE A VOGUE 1,44.55130284,4.409444644,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,36,6115090,FRA_046_MZB_LO_852,ARDECHE A VALLON-PONT-D'ARC 2,44.38621274,4.40823524,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,37,6115700,FRA_046_MZB_LO_853,ARDECHE A ST-JULIEN-DE-PEYROLAS ,44.28374032,4.597914602,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,38,6119000,FRA_046_MZB_LO_865,CEZE A ST-AMBROIX 1,44.2515446,4.211484813,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,39,6133000,FRA_046_MZB_LO_895,ISERE A SEEZ ,45.6125308,6.825246631,2008,2022,15,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,40,6134500,FRA_046_MZB_LO_900,ISERE A FEISSONS-SUR-ISERE ,45.56260736,6.467460007,2008,2021,14,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,42,6144900,FRA_046_MZB_LO_921,ROMANCHE A JARRIE 1,45.08324261,5.746470227,2008,2022,15,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,43,6147650,FRA_046_MZB_LO_926,BOURNE A VILLARD-DE-LANS - LES JARRANDS ,45.08458446,5.523650014,2010,2021,12,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,44,6151000,FRA_046_MZB_LO_939,DURANCE A EMBRUN 1,44.55653437,6.502065598,2008,2022,15,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,45,6162000,FRA_046_MZB_LO_963,DURANCE A ST-PAUL-LES-DURANCE ,43.69682031,5.719218382,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,46,6166000,FRA_046_MZB_LO_971,DURANCE A CAUMONT-SUR-DURANCE ,43.88828327,4.916184633,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,47,6177950,FRA_046_MZB_LO_1003,FRESQUEL A ST-MARTIN-LALANDE 1,43.30477412,2.01658731,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,48,6177980,FRA_046_MZB_LO_1005,FRESQUEL A VILLEMOUSTAUSSOU ,43.23872586,2.361908941,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,49,6183500,FRA_046_MZB_LO_1038,HERAULT A ASPIRAN ,43.56804556,3.471281946,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,50,6700070,FRA_046_MZB_LO_1204,ROYA A BREIL-SUR-ROYA 2,43.89187708,7.531313176,2008,2020,13,11
Ireland,Hugh B. Feeley,"second data call, new data",IRL_051_MZB_LO,3,IR1300,IRL_051_MZB_LO_1300,GLENNAMONG,53.9607301,-9.6044494,2009,2023,15,5
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,4,OIA095,ESP_045_MZB_LO_107,OIARTZUN,43.2985117,-1.8761971,2015,2024,10,10
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,5,ORI055,ESP_045_MZB_LO_122,ORIA,42.9692081,-2.2957502,2013,2024,12,8
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,6,ORI230,ESP_045_MZB_LO_125,ORIA,43.0732188,-2.1625037,2015,2024,10,10
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,8,URO490,ESP_045_MZB_LO_148,UROLA,43.2530594,-2.2354127,1993,2024,32,20
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,9,URU288,ESP_045_MZB_LO_150,URUMEA,43.2241467,-1.9243551,2013,2024,12,11
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,9,URU320,ESP_045_MZB_LO_151,URUMEA,43.2233754,-1.9265974,1993,2006,14,14
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,12,BGA075,ESP_045_MZB_LO_18,GALDAMES,43.2772907,-3.1345684,1997,2006,10,10
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,13,DOI025,ESP_045_MZB_LO_40,OÑATI,43.0196997,-2.3748836,2009,2024,16,10
Spain,Alfredo Llorente,"second data call, new data",ESP_045_MZB_LO,14,ULA040,ESP_045_MZB_LO_140,LARRONDO,43.2630482,-2.275948,2007,2024,18,14
Spain,Aitor Larrañaga,"first call, data Ellen used",ESP_034_MZB_LO,16,103000608,ESP_034_MZB_LO_168,Barbadun,43.2706126,-3.1393597,2007,2019,13,13
Sweden,Richard Johnson,"first call, data Ellen used",SWE_038_MZB_LO,1,SE-15,SWE_038_MZB_LO_15,Kärmsjöbäcken,63.86759041,16.80575256,2007,2019,13,13
Sweden,Richard Johnson,"first call, data Ellen used",SWE_038_MZB_LO,2,SE-18,SWE_038_MZB_LO_18,Kvarnån,63.43332272,16.52915789,2007,2019,13,13
Germany,Ariane Moulinec,new data call,GER_064_MZB_LO,2,NRW_132901,GER_064_MZB_LO_141,Ahr,50.37029565,6.789088192,2007,2019,10,10
Germany,Ariane Moulinec,new data call,GER_064_MZB_LO,3,HE_10613,GER_064_MZB_LO_65,Kinzig,50.18644504,9.095573036,2006,2019,10,10
England,James Sinclair,"second data call, new data",ENG_062_MZB_LO,351,48185,ENG_062_MZB_LO_1606,MEDEN,53.23368315,-1.029240766,2002,2013,12,9
England,James Sinclair,"second data call, new data",ENG_062_MZB_LO,402,51052,ENG_062_MZB_LO_1814,SEVERN,52.74314587,-2.789875005,2004,2013,10,10
Germany,Landesamt für Umwelt (Schleswig-Holstein) (LfU),new data call,GER_071_MZB_LO,1,SH_120261,GER_071_MZB_LO_1,Radesforder Au,53.97406888,10.1042091,2009,2020,12,6
Germany,"Landesamt für Natur, Umwelt und Klima Nordrhein-Westfalen (LANUK)",new data call,GER_070_MZB_LO,2,NRW_132901,GER_070_MZB_LO_72,Ahr,50.37029565,6.789088192,2007,2019,13,5
Germany,HLNUG (via Thomas Wanke),new data call,GER_047_MZB_LO,3,HE_10613,GER_047_MZB_LO_19,Kinzig,50.18644504,9.095573036,2006,2019,14,5
